53279043510,
53271709485,
53271525568,
53271390554,
53270140757,
53268995479,
53268640686,
53267173015,
53263364471,
53261901265,
53258069481,
53258069261,
53258366343,
53257192502,
53258068736,
53258418889,
53258417504,
53258417359,
53258066846,
53258534840,
53257165177,
53258391939,
53258338688,
53258391719,
53258391204,
53258531115,
53258335158,
53258037946,
53258334868,
53258530800,
53257160922,
53257160757,
53258334348,
53257160517,
53249079662,
53250320329,
53249954811,
53249079387,
53250448180,
53249946211,
53249070682,
53249946201,
53250311309,
53249946166,
53250311239,
53250240193,
53250442895,
53249065027,
53250442860,
53250238118,
53250442825,
53250237759,
53250171548,
53250361690,
53250222969,
53250222964,
53250157283,
53249858636,
53250361675,
53248984557,
53250150643,
53248978147,
53248978097,
53250354990,
53250216199,
53250211789,
53248973722,
53250350850,
53250145888,
53249847651,
53250211724,
53250211704,
53250336915,
53250132163,
53250132143,
53248960547,
53250198224,
53248956232,
53248956207,
53250332445,
53250193939,
53250127713,
53250190124,
53250190099,
53250190089,
53249825236,
53249825231,
53250324515,
53250186269,
53249821446,
53248948677,
53249821416,
53250119668,
53248942922,
53248923042,
53247350881,
53246448597,
53247325971,
53247803510,
53240058354,
53233225858,
53232057052,
53232057027,
53233302434,
53233302429,
53233225798,
53233204128,
53233280974,
53233404170,
53233401055,
53233277819,
53232032397,
53232895151,
53233275014,
53232892476,
53232026472,
53232022997,
53232022992,
53232022922,
53233191493,
53232889031,
53229587392,
53230458721,
53151513063,
53151013451,
53151512898,
53137311779,
53137311749,
53134298253,
53134298173,
53133815631,
53134294263,
53134291908,
53134220290,
53134220270,
53133214392,
53133211912,
53133211907,
53134018684,
53134217530,
53134214850,
53133808196,
53133209112,
53133209102,
53133209012,
53134012214,
53134211345,
53134211335,
53134211325,
53133804426,
53133203107,
53133203102,
53134280773,
53134280753,
53133202987,
53134276213,
53133797626,
53134005169,
53133198307,
53134005144,
53134005109,
53134273578,
53133195652,
53134002414,
53134002399,
53133795121,
53133795076,
53134271063,
53134270998,
53134270968,
53134270908,
53134270863,
53133190992,
53133190972,
53134197405,
53133997574,
53133997569,
53133790411,
53133997564,
53134197355,
53134194780,
53133787691,
53133188592,
53134266353,
53134194775,
53134194725,
53134194715,
53134194710,
53134266183,
53133179102,
53133777856,
53133179087,
53134185400,
53134256833,
53133777731,
53134254938,
53134254908,
53133983504,
53134254883,
53133983444,
53133983434,
53133983424,
53133776016,
53133177062,
53133983299,
53133775891,
53134183105,
53133176622,
53131845533,
53130768322,
53131571799,
53130768247,
53131776060,
53127802002,
53128874203,
53128803455,
53128393411,
53127801882,
53128874013,
53128803295,
53128803290,
53128829848,
53128759110,
53128829703,
53128559664,
53128829513,
53128347476,
53128557174,
53128557134,
53127754117,
53128346961,
53128556614,
53127751717,
53127751712,
53127751552,
53127751377,
53128750650,
53128341021,
53128820463,
53127747522,
53128550654,
53128747580,
53128338161,
53128747320,
53127745237,
53128747280,
53127745202,
53128746730,
53128545344,
53128744375,
53128334916,
53128744220,
53128545174,
53128545049,
53127902696,
53127309927,
53128382568,
53128113709,
53127902601,
53127309792,
53128313408,
53128313373,
53128239525,
53128239510,
53127832786,
53127238712,
53128204455,
53128278218,
53127797176,
53127796606,
53127771536,
53128178210,
53127771356,
53128178005,
53127178172,
53128165885,
53127758956,
53127166302,
53127166297,
53127758941,
53127758926,
53127166277,
53127166257,
53127158987,
53128232043,
53128232033,
53128158455,
53128158450,
53127962004,
53127961994,
53127158982,
53127957944,
53128154580,
53128154575,
53127957924,
53127155172,
53128228023,
53128150300,
53127743171,
53128223608,
53128150270,
53127150717,
53128219168,
53128145845,
53127738581,
53127146257,
53127146247,
53128219133,
53127140127,
53128212768,
53128212743,
53128139570,
53128139545,
53127726636,
53128207283,
53127936764,
53127726641,
53127133997,
53128207203,
53128133670,
53127124937,
53128124350,
53127927304,
53127124807,
53127118867,
53127117497,
53127709716,
53127709621,
53127709291,
53125109877,
53125109872,
53125109862,
53125704451,
53125704421,
53125109747,
53125698416,
53125698411,
53126101095,
53126101090,
53126181388,
53125103727,
53125698021,
53125698006,
53126082965,
53125887639,
53126163793,
53125085807,
53125680041,
53126082660,
53125085642,
53126163383,
53125679631,
53126163088,
53126082105,
53126082040,
53126154488,
53125878229,
53126073430,
53126073425,
53126154368,
53125076747,
53125076627,
53126150163,
53125873984,
53126150133,
53125873944,
53126150098,
53126150078,
53125873874,
53125072392,
53126138403,
53126138398,
53125862009,
53125655236,
53125655231,
53126138363,
53126138348,
53126138338,
53125858664,
53125858604,
53126053770,
53125858409,
53126053495,
53125641121,
53125047402,
53126124643,
53125640771,
53125044107,
53125043942,
53126040320,
53125597546,
53125597246,
53021552578,
53021456255,
53021233809,
53021552493,
53021069251,
53020487442,
53020487357,
53021456035,
53011269604,
53011487570,
53011269449,
53011487085,
53011269059,
53011104971,
53008874464,
53009193883,
53008711346,
53009193628,
53008873899,
53008117657,
53008117362,
52995912772,
52995912757,
52996658279,
52995912682,
52995912667,
52996881355,
52996513941,
52996881325,
52995912187,
52996873045,
52995885072,
52996934868,
52996611004,
52995866192,
52996610939,
52996834015,
52996467276,
52996610354,
52996467061,
52993063083,
52992966970,
52993063053,
52992966955,
52992600861,
52992000487,
52993063018,
52992600841,
52992923785,
52992697949,
52992697904,
52991957727,
52992923750,
52991957692,
52992697439,
52992536956,
52991937762,
52992536926,
52991937707,
52992904390,
52991926537,
52992666909,
52992666784,
52992892895,
52991926262,
52992892770,
52992988788,
52991919202,
52992518051,
52992518036,
52992981753,
52992659449,
52992885480,
52992659414,
52991918992,
52992514721,
52992978398,
52992656089,
52992514691,
52992514681,
52992514671,
52991915772,
52992512651,
52991913757,
52992653954,
52991913747,
52992512611,
52992877325,
52992509996,
52991911122,
52992509881,
52992973183,
52992877205,
52991910997,
52992971058,
52992875040,
52992971033,
52992648784,
52991908647,
52992970968,
52992874940,
52992507306,
52992503531,
52992967068,
52992967053,
52992503511,
52992871335,
52991890207,
52992488371,
52992488316,
52992629674,
52991890072,
52992951513,
52991887187,
52992853775,
52992626949,
52991887072,
52991886892,
